Date,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Total_Demanda_Dia
2024-01-05,1052,4571.62,4559.67,4363.3,4705.72,4874.16,4786.87,4891.13,4746.57,5003.8,5034.2,5096.24,4714.11,4812.2,4591.8,4373.54,4470.38,4549.24,4208.38,4268.51,4236.09,4557.32,4383.81,4232.14,4452.84,110483.64
2024-01-05,1061,8695.99,8444.02,8572.53,8565.67,8519.03,8497.19,8938.51,10535.94,11262.36,11420.67,12079.94,11844.27,11025.7,11024.21,11361.19,11321.18,10957.58,10265.56,9464.63,9074.1,8878.3,8613.88,8499.9,8623.88,236486.22999999998
2024-01-05,1062,2555.43,2434.39,2188.47,2045.0,2141.85,2109.71,2809.16,3333.79,3544.55,3657.3,4047.79,3879.71,3604.2,4029.92,4073.22,3832.79,3327.84,2798.73,2652.71,2768.73,2828.82,2756.3,3007.58,2986.49,73414.48000000001
2024-01-05,1063,1409.65,1442.45,1459.14,1407.1,1427.4,1434.89,1436.52,1806.24,1989.21,2034.95,2098.02,2024.02,1950.63,2008.38,1690.11,1677.41,1569.6,1636.32,1682.97,1691.85,1700.28,1512.77,1488.55,1439.45,40017.909999999996
2024-01-05,1071,5958.73,5839.06,5696.47,5542.72,5744.98,5490.9,5287.23,5860.75,6094.37,7116.48,7665.13,7843.72,7312.97,7990.77,8552.08,7974.61,7235.28,6912.18,6592.23,6707.67,6503.44,6321.45,5833.29,5997.76,158074.27000000005
2024-01-05,1072,506.02,461.39,307.64,346.39,281.86,669.98,772.93,857.72,790.45,805.25,1032.59,1020.53,904.02,1098.89,1342.24,1133.84,798.21,827.41,373.9,469.4,490.03,406.27,371.28,463.58,16531.820000000003
2024-01-05,1081,8440.27,8487.1,8320.95,8409.04,8410.24,8476.09,8781.08,8977.5,8848.62,8773.55,8776.59,8394.75,8167.97,7945.97,8033.56,8299.19,8567.66,8790.66,8745.76,8044.77,7909.08,7620.18,7932.96,8109.97,201263.50999999998
2024-01-05,1082,16891.31,16998.74,17669.32,17678.73,17640.82,17669.61,17987.06,16084.94,13097.88,12507.22,12974.78,13305.71,13261.32,13229.14,13795.06,13238.36,15685.69,19061.59,18816.62,18666.62,19011.64,17851.17,16958.07,17173.41,387254.81
2024-01-05,1083,2620.13,2886.25,3035.12,3117.52,3205.74,3171.9,3315.61,3232.08,2991.38,3174.51,2749.62,2969.81,2733.03,2705.65,2749.56,2860.54,2936.41,3136.32,2956.13,2497.4,3020.7,3023.64,3270.13,3266.21,71625.39
2024-01-05,1084,488.21,457.01,413.92,367.04,481.07,750.43,798.85,864.17,849.54,876.23,931.89,850.41,860.78,808.23,902.63,948.09,916.37,852.36,650.58,453.64,478.13,461.35,544.21,500.66,16505.8
2024-01-05,1089,20294.9,20166.18,20201.64,20403.66,20570.16,20471.27,21189.57,21717.62,21686.11,21257.8,21262.22,21676.09,21995.09,22442.59,22823.29,23103.21,23016.7,23015.94,22769.19,22774.56,22543.17,22202.69,21750.46,22288.6,521622.71
2024-01-05,1090,42590.13,42925.03,42206.72,43283.6,41725.69,41627.94,40956.78,41020.96,40964.52,41030.54,41783.27,39136.01,37250.11,38345.88,37084.26,40608.45,43650.48,44650.33,43248.29,43546.12,44459.69,42685.92,41491.52,43947.04,1000219.2800000001
2024-01-05,1101,3786.71,3583.68,3516.5,3978.93,4266.84,4175.39,4222.36,4130.05,4184.78,4207.74,4045.03,4446.14,4492.0,4243.31,4160.03,4133.18,4331.05,4035.48,4425.56,4317.36,4312.16,4131.81,4437.39,4289.18,99852.65999999997
2024-01-05,1102,165.45,164.98,162.22,161.3,174.38,170.1,172.72,282.94,299.68,332.77,386.45,359.0,337.98,378.46,341.36,346.93,270.29,176.6,159.38,153.88,156.82,154.1,147.18,142.29,5597.260000000001
2024-01-05,1103,36831.44,35344.48,35069.14,34567.3,34405.61,35309.26,35051.93,35177.91,34871.72,33848.95,34439.73,34318.4,34290.83,34435.36,34692.98,34996.36,34662.79,34927.45,35949.83,35958.37,35946.76,35875.96,34944.05,35350.59,841267.2
2024-01-05,1104,34291.72,33153.92,33293.02,36756.08,37583.71,35476.64,35972.94,35856.46,35203.27,33763.98,35087.11,34549.82,36005.53,35010.52,33254.84,32720.14,34449.65,37243.28,37308.54,37398.53,37225.91,36253.03,34876.91,35869.85,848605.4000000001
2024-01-06,1011,29661.09,29326.76,29164.06,28663.3,28369.42,29116.32,30704.18,32543.14,32418.52,33168.2,33990.5,34495.45,34747.68,33846.01,34544.5,34126.15,33365.67,32352.87,31338.57,30385.65,29333.26,27426.25,26317.96,25485.74,744891.25
2024-01-06,1012,3538.44,3550.54,3463.84,3369.11,3387.48,3376.42,3528.96,3710.93,3438.4,3373.59,3413.17,3568.17,3772.95,3665.28,3768.04,3574.45,3522.72,3499.46,3148.86,3253.75,3364.8,3326.76,3167.35,3128.33,82911.8
2024-01-06,1020,5620.34,5455.95,5400.55,5307.84,5326.11,5675.98,6028.44,6245.64,6474.44,6531.31,6481.7,6164.48,6115.5,5641.11,5582.99,5694.09,5524.12,5522.18,5661.98,5256.75,4881.14,4919.93,4717.3,4647.35,134877.21999999997
2024-01-06,1030,24085.84,23681.49,23047.02,23038.58,22362.28,21503.13,23053.52,23363.25,25135.37,24100.27,23935.87,24735.5,24561.74,23792.25,24192.1,24585.25,25201.79,24906.95,24787.68,24454.22,23916.87,23102.66,22127.01,21296.35,568966.99
2024-01-06,1040,28435.7,29128.93,29288.85,30108.43,30767.02,31616.12,32395.07,33031.76,32207.09,31935.04,33243.99,34626.86,33292.97,32611.03,31837.43,31808.08,31243.5,29672.49,28707.31,27377.89,26004.55,24204.14,22748.74,21604.73,717897.7200000001
2024-01-06,1051,35150.91,35282.97,33913.92,33781.19,32036.09,31533.15,34119.87,36639.31,37178.07,36706.49,37163.62,36982.1,34452.42,33632.91,33861.35,33236.54,32865.25,33000.39,32380.63,32811.41,32054.9,29961.15,28105.14,27454.44,804304.22
2024-01-06,1052,4346.08,4419.44,4306.42,4381.27,4305.57,4451.82,4333.96,4687.83,4791.43,4964.19,4677.4,4692.81,4693.52,4740.63,4571.02,4525.7,4786.69,4874.04,4823.86,4933.37,4919.7,4840.09,4686.34,4754.05,111507.22999999998
2024-01-06,1061,8653.71,8322.02,8352.64,8350.67,8298.63,8268.61,8635.58,9388.32,10381.1,10825.95,11070.47,10581.96,10055.68,9955.36,9271.49,8900.06,8679.95,8670.64,8659.35,8567.81,8712.2,8457.42,8442.1,8469.78,217971.50000000006
2024-01-06,1062,2957.14,2681.2,2746.35,2812.28,2614.26,2665.81,2957.43,3202.2,3457.06,3423.6,3558.46,3348.85,3292.46,3068.21,3132.14,3035.13,3036.04,2866.26,2861.6,2740.77,2721.96,2557.36,2591.86,2597.21,70925.64
2024-01-06,1063,1465.8,1467.26,1431.51,1439.37,1410.46,1532.1,1636.15,1451.56,1514.2,1547.01,1534.72,1501.59,1521.75,1619.93,1658.89,1690.72,1702.85,1655.01,1591.61,1537.96,1481.56,1473.62,1499.44,1532.27,36897.34
2024-01-06,1071,5945.82,5990.36,5940.91,5986.91,6230.71,6173.13,6251.53,7061.25,9340.04,5701.77,6142.61,6602.85,5928.79,6126.71,5964.87,5733.84,5623.04,5285.28,5331.33,5329.2,5476.21,5445.57,5074.77,5083.38,143770.87999999998
2024-01-06,1072,393.66,293.63,311.9,301.35,353.03,568.76,723.06,956.36,878.4,800.96,1054.1,1166.75,761.81,669.0,620.43,527.55,520.16,424.94,312.54,296.39,240.72,265.0,264.45,234.34,12939.289999999999
2024-01-06,1081,7992.68,8116.98,7889.86,7646.93,7991.43,8152.21,8178.62,8407.11,8107.24,7662.23,7440.95,7521.7,7224.96,6887.03,6712.14,6843.41,6489.79,6657.02,6513.01,6276.72,5827.99,5305.26,5115.14,4910.06,169870.47000000003
2024-01-06,1082,16904.95,16706.73,16999.52,17252.39,17396.45,17139.52,17257.0,15468.98,12237.0,11226.2,11391.83,11900.14,11408.87,10504.91,10810.77,11102.68,12558.84,15435.99,15454.84,12692.12,9785.17,8883.43,8131.54,7447.57,316097.43999999994
2024-01-06,1083,3228.17,3234.51,3270.73,3265.99,3174.67,2756.22,2607.94,2495.17,2631.48,2849.6,2726.88,2584.72,2498.62,2376.45,2475.16,2241.3,2269.88,2331.3,2349.89,1828.41,2033.49,1963.97,1927.36,1845.98,60967.89000000001
2024-01-06,1084,418.02,491.89,474.38,492.13,518.04,699.01,809.17,908.62,960.57,921.74,978.05,1018.13,1016.89,1040.48,1031.87,1014.47,781.62,760.15,617.63,534.19,531.9,500.02,508.48,439.09,17466.539999999997
2024-01-06,1089,22178.59,21997.5,22871.9,22439.39,22576.38,22472.11,22753.5,22809.56,22778.4,22200.16,22084.48,21841.82,21569.27,21294.3,20994.7,20872.71,21201.32,20483.64,19870.25,19225.13,18858.37,18149.36,17252.91,17069.76,505845.51
2024-01-06,1090,43767.68,40947.69,42093.55,42496.41,41131.32,39838.78,37201.48,39650.61,38370.22,37469.11,38124.52,40320.24,39800.94,36628.23,35340.8,37640.88,38269.58,39286.42,36943.95,35349.42,37247.37,34620.05,29763.33,29854.1,912156.68
2024-01-06,1101,4524.58,4327.13,4193.41,4022.98,3993.68,3591.67,2926.25,3178.61,3221.75,2930.92,2942.08,2880.25,2772.94,2581.76,2587.46,2422.03,2424.21,2724.79,2550.06,2284.06,2574.51,2445.78,2407.12,2387.17,72895.19999999998
2024-01-06,1102,140.54,141.95,142.38,139.28,146.09,139.05,135.61,129.13,131.63,158.82,154.06,154.73,154.48,158.88,154.32,155.06,144.46,153.25,152.47,148.8,145.5,146.57,142.97,139.61,3509.64
2024-01-06,1103,34814.5,35274.07,34471.78,33676.04,34765.81,34661.98,33150.96,31016.83,30680.93,31364.88,32998.53,33882.57,33374.57,34157.91,33286.58,34619.91,34761.81,34945.34,34908.28,36220.81,36496.33,36110.71,35131.98,35091.07,819864.1799999999
2024-01-06,1104,36528.01,36391.16,35932.51,36405.5,33988.44,34431.64,36970.71,36712.45,35140.39,34087.11,33768.97,34098.71,33998.88,31735.12,31286.83,32369.64,33181.69,35806.13,36023.17,34802.43,35546.05,32066.32,29310.64,28498.4,819080.9000000001
2024-01-07,1011,24903.85,24748.97,24178.21,23675.81,23347.3,22879.06,21769.83,21331.62,21487.97,21817.87,22211.86,22001.38,22218.49,21861.57,21735.47,21965.12,22159.4,22140.82,21850.95,21525.22,21763.23,21301.4,21428.22,20891.69,535195.3099999999
2024-01-07,1012,3039.7,2816.13,2754.15,2629.7,2574.51,2495.64,2212.52,2167.95,2100.37,1772.45,1879.27,2152.7,2446.8,2577.42,2481.84,2219.62,2041.09,1899.19,2090.75,2290.06,2341.17,2334.63,2305.79,2215.19,55838.63999999999
2024-01-07,1020,4106.52,3911.96,3833.28,3709.05,4149.61,4116.3,4048.36,4149.72,4206.9,4122.12,4159.76,3996.44,4086.82,4302.21,4153.4,4310.35,4263.44,4401.54,4464.05,4450.32,4475.35,4392.8,4462.1,4429.33,100701.73000000001
2024-01-07,1030,20767.11,21475.59,21063.06,19677.03,18591.31,17625.59,16752.28,17724.76,16473.59,17423.15,17706.01,17681.38,17003.68,16778.98,17054.59,17790.41,17973.16,17986.11,18487.9,18378.98,18319.68,17660.39,17305.04,17890.44,435590.2199999999
2024-01-07,1040,21756.85,21363.66,21077.97,20884.85,20269.07,19548.89,18883.54,19032.14,19229.59,20149.14,20352.6,20309.52,19977.17,19974.77,19527.52,20098.41,20067.03,19753.43,20277.74,20811.35,20552.57,20636.15,20830.66,21676.09,487040.70999999996
2024-01-07,1051,26987.69,26067.04,25077.02,24206.87,23207.51,20966.55,20715.15,23955.13,23312.77,23434.83,23731.85,22601.34,20866.06,20894.77,20956.37,20397.03,19887.11,20571.08,22289.36,22129.19,21294.43,21536.33,21893.32,22653.03,539631.83
2024-01-07,1052,4544.97,4612.32,4576.54,4590.04,4622.35,4559.58,4337.67,4291.99,4333.81,4326.74,4337.32,4115.88,4138.27,4250.55,4376.3,4433.93,4384.77,4378.05,4223.5,4221.55,4289.54,4555.64,4654.81,3021.23,104177.35
2024-01-07,1061,8512.6,5359.39,568.89,515.25,495.24,458.77,547.94,692.08,738.97,965.42,942.75,957.92,890.16,777.97,655.96,536.95,373.64,336.55,351.64,415.08,431.32,450.6,645.74,631.8,27252.63
2024-01-07,1062,2578.79,2485.85,2336.79,2355.18,2458.06,2506.16,2456.57,2452.07,2324.43,2373.32,2415.99,2181.95,2224.6,2245.72,2237.23,2155.42,2238.72,2196.98,2259.54,2325.49,2416.66,2369.62,2492.94,2405.36,56493.44000000001
2024-01-07,1063,1538.6,1547.08,1533.43,1563.12,1523.49,1497.03,1406.89,1553.73,1612.02,1601.23,1578.69,1574.29,1496.43,1524.39,1488.1,1491.79,1412.67,1361.4,1355.26,1388.45,1385.96,1179.31,1091.01,1073.5,34777.869999999995
2024-01-07,1071,5066.01,5227.95,5479.01,5481.84,5667.96,5855.74,6311.05,7601.69,8478.33,8717.04,8306.12,7340.76,6923.4,4237.76,2310.67,1760.78,1767.58,1719.64,1660.92,1523.73,1433.83,1429.05,1418.45,1413.6,107132.90999999999
2024-01-07,1072,206.3,204.49,137.91,106.53,102.81,102.88,164.19,201.85,281.16,284.77,294.21,300.18,231.43,234.18,167.27,179.68,152.1,109.36,123.75,116.08,114.75,115.76,113.6,97.83,4143.07
2024-01-07,1081,4785.94,4828.37,4711.69,4581.12,4159.14,3752.16,3581.76,3117.68,2733.27,2565.0,2566.83,2590.76,2615.96,2722.58,2541.74,2471.48,2641.66,2871.27,3077.18,3089.66,3023.78,2986.11,3274.71,3502.61,78792.46
2024-01-07,1082,7441.31,7338.87,7282.83,7207.9,7273.09,7062.66,7195.36,6212.14,5459.68,5240.15,4710.39,4751.86,4503.3,4735.16,4995.58,5357.65,5927.8,6708.49,7428.49,7388.89,7321.06,7212.63,7317.78,7805.22,153878.29000000004
2024-01-07,1083,1845.64,1913.04,1909.58,1812.25,1677.89,1970.57,2022.18,1943.09,1721.15,1471.31,1401.17,1442.27,1220.8,937.83,1331.99,1472.01,1706.26,1878.75,1953.26,1902.43,1897.06,1905.07,1864.67,2048.43,41248.7
2024-01-07,1084,510.89,460.27,442.45,485.21,499.8,467.6,439.45,432.47,428.08,436.21,469.39,472.61,506.31,479.76,438.73,265.64,254.48,232.13,212.72,228.99,359.79,337.02,336.16,349.85,9546.01
2024-01-07,1089,17244.48,16526.58,16211.47,16286.04,16202.77,15448.44,14644.77,14526.1,12001.68,11333.61,11085.15,11036.69,11527.37,11939.74,11546.44,11239.74,11555.45,12306.84,12328.61,15302.84,14519.16,13993.65,15319.72,16720.81,330848.14999999997
2024-01-07,1090,29721.05,29533.24,27475.26,27035.92,24325.37,18153.4,12369.59,10636.24,9361.55,8979.95,9635.78,9865.98,9457.87,8381.94,8013.33,8920.33,9555.51,10011.25,11121.32,11283.53,11345.0,11945.55,13932.88,15372.09,346433.93
2024-01-07,1101,2375.66,2121.56,2039.43,2262.31,1979.75,2398.65,2487.06,2120.57,2136.84,2059.44,2084.73,2340.9,2316.05,2386.69,2497.22,2458.16,2666.9,3028.56,3069.8,3052.43,2760.16,2894.71,3123.04,3014.9,59675.52
2024-01-07,1102,138.69,145.31,139.85,141.43,138.75,134.64,125.53,124.57,133.88,150.24,156.18,154.74,149.58,153.81,152.41,152.51,149.29,156.24,155.29,148.54,146.62,144.91,142.61,140.32,3475.9399999999996
2024-01-07,1103,34908.31,34951.79,35441.89,34391.57,34095.55,34118.09,32807.04,32794.31,31939.37,32238.73,32088.54,33259.19,32613.43,32796.82,33155.86,33619.43,33276.89,31898.22,31873.83,31944.14,31898.46,31037.29,31314.8,31308.38,789771.9299999999
2024-01-07,1104,28662.16,28776.41,28378.02,27837.24,28308.79,26084.0,25007.42,25059.91,23825.41,25138.3,25733.95,25105.5,25618.22,27282.27,26071.51,26428.38,26386.83,28833.85,29494.97,30994.85,29739.92,29663.43,29746.99,29868.0,658046.3300000001
2024-01-08,1011,21471.89,21324.44,21354.07,21005.71,21276.04,21879.62,22840.0,22791.05,21092.77,21085.24,23254.33,24000.69,24166.62,23071.99,23883.94,24778.45,24369.35,24531.23,25494.28,24980.4,24893.7,25100.89,25741.83,25658.61,560047.14
2024-01-08,1012,2102.31,2075.47,2106.71,2095.3,2088.11,2088.02,2209.73,2371.32,2377.66,2483.49,2400.79,2360.99,2300.68,2480.25,2557.85,2514.81,2472.95,2474.26,2506.0,2451.47,2936.42,2944.81,2892.64,2922.44,58214.479999999996
2024-01-08,1020,3954.87,3895.32,3896.77,3889.86,4263.75,4344.4,4423.35,4456.25,4371.47,4324.14,4242.95,4230.37,4123.71,4354.94,4425.39,4307.16,4389.88,4264.03,4188.9,4199.74,4208.62,4209.3,4513.2,4873.52,102351.89
2024-01-08,1030,18085.43,17605.29,17501.6,17724.27,16698.73,15237.93,15609.63,16115.83,16357.03,16351.82,16394.75,16905.5,16868.82,17483.49,17745.77,18490.99,18890.1,19789.56,20096.9,20868.87,21145.83,20687.94,20691.6,21275.85,434623.52999999997
2024-01-08,1040,22281.52,22766.36,22634.81,23025.73,23572.88,23935.64,23724.5,24994.77,26128.6,27419.47,27852.78,28128.07,28135.47,27967.02,27147.38,27360.98,27188.37,27051.06,27548.63,28184.55,27819.46,26797.97,26727.92,27226.42,625620.36
2024-01-08,1051,22983.83,23855.52,23779.04,23586.06,22859.41,22122.74,23066.57,23247.66,23965.36,24051.39,24042.85,23606.56,21724.79,21273.57,23001.21,23387.7,23646.21,26140.87,26745.36,25840.55,26203.75,25881.13,25805.88,25488.84,576306.85
2024-01-08,1052,884.15,4327.21,4593.83,4614.12,4682.32,4598.42,4706.18,4472.85,4072.18,4110.11,4300.13,4492.26,4292.85,4358.82,4277.65,4410.1,4383.37,4605.71,4480.64,4688.29,4698.28,4671.62,4970.48,5051.0,104742.56999999998
2024-01-08,1061,637.27,510.48,464.2,459.54,471.74,520.39,825.29,1247.3,1267.86,1465.58,1693.12,1738.11,1641.37,1606.41,1589.77,1480.59,1302.85,1283.8,993.66,917.06,869.74,719.57,603.54,633.58,24942.820000000003
2024-01-08,1062,2453.75,2499.92,2511.86,2440.93,2440.41,2404.7,2461.58,2233.05,2426.19,2610.75,2485.25,2450.86,2548.85,2563.24,2672.07,2662.63,2660.76,2523.41,2634.92,2612.82,2638.39,2690.2,2847.83,2877.15,61351.51999999999
2024-01-08,1063,1050.67,984.11,993.0,1023.92,1017.75,992.29,982.29,950.99,996.46,988.8,991.92,976.52,1015.22,1079.33,1122.12,1136.06,1149.76,1183.32,1072.0,1045.76,1029.23,1020.93,1013.4,1070.84,24886.69
2024-01-08,1071,6033.94,7715.35,7378.74,7510.31,2202.74,1253.27,1204.06,1465.34,1768.35,2084.61,1981.82,2066.87,1799.57,1680.31,1813.28,1788.3,1790.94,1700.73,1677.29,1654.27,4824.84,2156.43,1927.25,2077.05,67555.66
2024-01-08,1072,82.78,82.56,82.31,82.38,106.49,100.75,294.52,272.94,277.88,261.74,303.41,285.14,179.62,182.76,190.28,207.1,257.97,210.14,151.46,146.64,358.2,392.38,510.83,503.54,5523.82
2024-01-08,1081,4036.01,4327.15,4464.85,4496.47,4562.16,4500.83,4814.71,4574.63,4548.7,4330.55,4304.86,4264.55,4591.11,4521.92,4648.8,4844.79,5139.26,5667.49,6380.68,6632.14,6674.78,6616.89,7012.27,7611.44,123567.04
2024-01-08,1082,7839.18,7968.55,8060.62,8323.0,8485.31,8474.25,8269.4,7244.13,6647.66,6491.64,6405.86,6183.16,6137.79,6293.18,6292.45,7139.39,7867.01,9273.35,10879.67,12221.83,13933.55,14295.08,15593.5,16934.87,217254.42999999993
2024-01-08,1083,2130.77,2432.52,2398.91,2384.09,2647.61,2699.13,2747.71,2671.46,2422.34,2312.04,2228.34,2043.22,2101.2,1939.88,2010.76,2206.74,2420.32,2426.32,2329.97,2380.19,2361.51,2452.72,2460.01,2603.85,56811.61000000001
2024-01-08,1084,397.17,391.67,379.79,365.89,413.45,544.02,624.88,733.34,754.81,735.5,775.45,773.31,799.35,690.98,652.11,493.14,447.41,443.99,404.99,369.8,439.4,509.64,480.42,464.52,13085.029999999999
2024-01-08,1089,19540.97,21131.61,21009.85,20465.17,18966.56,18291.5,18633.11,18933.42,18354.22,17818.37,17878.85,18162.43,18811.33,19370.79,19783.18,20437.18,20482.39,20808.02,21985.34,23810.02,24467.98,24550.44,25784.94,26628.18,496105.85000000003
2024-01-08,1090,16418.69,17157.64,17045.73,16729.84,18388.15,18826.06,18427.82,19884.61,20221.07,19781.37,20857.81,21460.47,21697.93,21882.36,21794.51,23305.5,23968.39,24719.14,25562.89,26585.11,28237.25,28791.58,29278.29,33234.36,534256.5700000001
2024-01-08,1101,3177.96,2961.93,3152.91,2910.58,3096.93,2829.9,2812.62,2918.88,2800.9,2811.74,3003.27,2953.76,3037.25,3289.77,2890.29,2768.04,2648.16,2559.38,2679.3,2797.17,2728.18,3232.55,3424.55,3418.98,70905.0
2024-01-08,1102,137.35,147.06,138.64,139.83,140.12,137.09,130.8,135.99,137.38,158.02,153.39,153.11,151.91,153.09,154.29,150.19,145.56,150.33,146.97,142.72,144.96,141.31,138.77,137.69,3466.5699999999997
2024-01-08,1103,30802.24,30737.21,29654.06,28877.63,29222.92,27863.26,26195.75,25933.71,25652.19,25428.98,25288.78,26581.28,27309.13,27687.13,28273.99,31518.08,31638.32,31273.12,31278.98,30092.5,31628.18,30885.14,31297.65,31599.39,696719.6200000001
2024-01-08,1104,29872.37,29598.27,29670.56,28460.19,27357.27,26544.24,27686.43,28549.07,25929.0,26450.73,28147.48,27758.93,28213.29,29561.22,27358.71,28120.8,27947.84,28894.98,29574.97,30409.02,30063.62,30980.34,33057.04,33150.99,693357.36
2024-01-09,1011,26393.94,26675.49,26510.34,26929.55,27833.69,28614.69,30482.33,32306.42,33064.51,33569.11,34698.24,34770.76,35188.6,35240.42,36999.77,37900.71,35899.88,36132.82,34702.3,32242.54,31889.47,30496.8,29465.44,30295.66,768303.48
2024-01-09,1012,2903.45,2899.64,2872.12,2888.66,3039.72,3107.94,3533.57,3898.79,4147.93,4583.37,4845.46,5088.1,5176.86,5057.55,5251.56,5156.94,4945.61,4950.76,4701.78,4194.61,4239.46,4214.85,4129.91,4195.1,100023.74000000002
2024-01-09,1020,5055.56,4954.0,4987.15,4907.51,4827.57,5230.46,5332.88,5744.72,5928.44,6154.96,6102.58,6317.3,6293.99,6314.51,6309.82,6326.53,6346.3,6060.92,5982.49,5968.01,5931.9,5600.9,5526.37,5538.86,137743.72999999998
2024-01-09,1030,22461.97,21960.51,21259.15,19917.34,19637.17,19601.56,21103.2,22543.54,23460.38,23862.55,23749.34,23443.87,23909.41,24917.45,25284.62,27029.75,27517.63,26943.36,27125.19,26973.43,27323.7,26421.19,25992.66,25562.08,578001.0499999999
2024-01-09,1040,27036.42,26827.97,27132.13,27947.1,29330.83,30331.23,31996.69,32752.52,33430.0,33178.97,32781.56,34054.71,34487.94,34110.55,34730.27,35534.58,34906.6,34219.17,34013.98,34155.28,33219.26,32007.64,30882.72,30135.24,769203.3600000001
2024-01-09,1051,24850.96,25117.34,24896.4,25373.16,25386.45,25849.27,28311.81,31088.79,33821.44,33696.34,34635.11,34436.34,32140.39,34738.51,36933.63,36786.75,38904.78,41096.76,40486.78,39882.28,40865.95,39527.4,37507.55,37193.26,803527.4500000002
2024-01-09,1052,5162.17,4983.74,4735.45,4948.81,5020.4,5022.93,5007.38,4932.87,5142.43,5284.65,5111.37,4898.15,5023.33,4940.79,4903.71,5034.39,4970.03,5215.19,4497.17,4365.33,4442.28,4434.14,4620.3,5090.98,117787.99
2024-01-09,1061,581.16,632.57,688.72,673.65,604.1,624.27,1426.51,3347.58,3812.41,3771.75,3926.54,3862.18,3287.25,3089.1,3265.51,3318.36,3217.27,2829.61,2486.29,1995.39,1989.2,1669.76,1259.78,1237.6,53596.55999999999
2024-01-09,1062,2828.31,2623.47,2694.22,2810.9,2645.64,2709.29,3444.86,3823.98,4086.94,4134.51,4112.37,3872.34,3598.12,3897.28,4026.46,3922.42,3705.36,3376.83,3305.34,3280.18,3294.05,3171.53,3041.04,2927.76,81333.19999999998
2024-01-09,1063,1053.99,1083.78,1071.68,1105.35,1049.26,1132.03,1518.11,1596.97,1663.01,1760.74,1821.9,1792.23,1802.79,1799.11,1902.82,1965.5,1970.86,1934.65,2023.14,2039.9,2069.49,1768.03,1679.06,1714.48,39318.880000000005
2024-01-09,1071,1898.06,2024.36,2092.1,2001.71,1906.75,1723.34,1950.99,2591.18,3268.74,4175.57,4786.16,5097.43,4211.11,3325.0,2523.19,2637.18,2453.3,1944.57,1719.09,1879.23,1649.33,1690.44,1735.37,1710.99,60995.19000000001
2024-01-09,1072,466.44,365.97,535.54,506.74,580.74,719.66,1020.94,1100.34,1176.93,1214.71,887.78,1025.21,1095.61,1453.21,1409.97,1153.13,1227.51,860.12,707.01,489.54,437.05,346.2,368.04,528.82,19677.21
2024-01-09,1081,7828.94,7823.07,8052.86,8184.49,8392.18,8588.51,9207.89,9654.78,9322.85,9195.3,9155.37,9553.46,9798.02,9324.17,9309.07,9300.14,9023.48,8922.65,8907.29,8968.45,9022.91,9028.79,9235.63,9226.61,215026.9100000001
2024-01-09,1082,17057.69,17736.57,18495.78,18915.35,19020.76,18786.38,19472.5,17885.58,15457.23,15349.67,14810.87,15019.5,14560.32,16218.66,15744.61,17217.85,19623.1,22587.26,23173.45,22813.65,22790.49,22069.79,21374.73,21753.69,447935.48
2024-01-09,1083,2629.23,2317.91,2500.87,2642.28,2933.77,2977.84,2911.96,2877.7,2622.21,2651.1,2535.8,2455.32,2946.88,2850.15,2938.57,2905.87,2535.19,2948.27,3288.18,3433.69,3346.38,3352.08,3390.24,3511.9,69503.39
2024-01-09,1084,455.69,430.43,413.54,382.98,535.81,645.54,684.26,766.34,787.81,750.64,768.22,750.72,817.71,816.92,807.55,651.91,660.43,621.53,560.33,538.79,539.37,562.2,528.02,485.72,14962.460000000003
2024-01-09,1089,27518.55,27164.45,26727.11,27385.99,28068.28,28162.79,30048.8,31845.74,31565.4,31536.97,31539.64,32551.89,33173.61,33165.63,33736.17,33818.27,33680.79,33658.24,33981.98,34063.79,33158.48,32986.42,32276.25,32993.47,754808.71
2024-01-09,1090,34682.78,34161.43,35196.13,36398.22,37982.12,35636.34,33922.32,38470.9,37862.48,39560.71,39300.24,37296.45,39718.43,38684.96,39630.97,43295.16,42056.36,42260.46,41361.45,42973.76,43341.29,43758.95,40843.45,43876.26,942271.6199999999
2024-01-09,1101,3272.89,3513.38,3466.12,3429.57,3729.53,3777.11,3965.13,4253.71,4133.46,3873.9,3902.06,3902.83,3678.28,3737.92,3847.61,3791.88,4141.78,4070.65,3736.18,4309.0,3958.74,4057.51,4542.38,4224.17,93315.79
2024-01-09,1102,132.71,142.14,134.48,137.24,138.2,133.56,138.19,168.24,195.06,206.7,194.48,196.22,191.81,212.8,191.45,188.42,176.43,180.18,154.86,147.92,144.75,143.49,142.55,140.27,3932.15
2024-01-09,1103,31262.77,32039.0,31122.59,32393.53,32823.53,32938.17,33290.9,33473.39,33115.72,32946.11,33437.01,33937.17,33585.41,32958.73,32537.33,33378.67,33326.84,33623.87,34734.31,34122.81,34854.34,35008.02,34197.11,34276.26,799383.5899999999
